,G0000,G0001,G0002,G0003,G0004,G0005,G0006,G0007,G0008,G0009,G0010,G0011,G0012,G0013,G0014,G0015,G0016,G0017,G0018,G0019,G0020,G0021,G0022,G0023,G0024,G0025,G0026,G0027,G0028,G0029,G0030,G0031,G0032,G0033,G0034,G0035,G0036,G0037,G0038,G0039,G0040,G0041,G0042,G0043,G0044,G0045,G0046,G0047,G0048,G0049,G0050,G0051,G0052,G0053,G0054,G0055,G0056,G0057,G0058,G0059,G0060,G0061,G0062,G0063,G0064,G0065,G0066,G0067,G0068,G0069,G0070,G0071,G0072,G0073,G0074,G0075,G0076,G0077,G0078,G0079,G0080,G0081,G0082,G0083,G0084,G0085,G0086,G0087,G0088,G0089,G0090,G0091,G0092,G0093,G0094,G0095,G0096,G0097,G0098,G0099,G0100,G0101,G0102,G0103,G0104,G0105,G0106,G0107,G0108,G0109,G0110,G0111,G0112,G0113,G0114,G0115,G0116,G0117,G0118,G0119,G0120,G0121,G0122,G0123,G0124,G0125,G0126,G0127,G0128,G0129,G0130,G0131,G0132,G0133,G0134,G0135,G0136,G0137,G0138,G0139,G0140,G0141,G0142,G0143,G0144,G0145,G0146,G0147,G0148,G0149,G0150,G0151,G0152,G0153,G0154,G0155,G0156,G0157,G0158,G0159,G0160,G0161,G0162,G0163,G0164,G0165,G0166,G0167,G0168,G0169,G0170,G0171,G0172,G0173,G0174,G0175,G0176,G0177,G0178,G0179,G0180,G0181,G0182,G0183,G0184,G0185,G0186,G0187,G0188,G0189,G0190,G0191,G0192,G0193,G0194,G0195,G0196,G0197,G0198,G0199
SIM-0073-TP,8.195982,4.6647315,4.8336687,3.0902357,6.2187595,3.9931278,4.0850573,3.6057506,3.8622942,5.968316,5.415931,5.409024,3.7501824,3.122448,4.290811,4.426538,6.987816,4.818181,5.6647,4.5449295,3.122782,3.3376017,2.8555288,6.5766344,3.3062966,4.621181,3.2141876,5.1038117,4.925843,3.3202844,4.62173,3.3567953,4.1929955,3.2766376,2.2737103,1.8516049,4.5112877,6.5695343,3.3511841,3.4061477,4.6616178,5.283183,4.636592,3.5382125,4.815975,4.315835,4.3447113,3.6114922,3.2496707,3.2277906,6.354011,5.9441004,2.6924462,3.2993095,6.123772,3.7044816,3.7865968,4.5252004,2.952107,3.9745622,3.8439608,5.120357,5.521377,4.098925,4.6806865,2.1497574,4.2645016,2.794501,2.2523768,3.807127,2.845356,5.7347765,1.7182679,3.738361,4.0017576,3.6724977,4.3445196,4.7513294,5.3709,3.7374701,2.9920962,3.7588382,3.9515362,5.39384,2.7956035,3.9036114,3.95741,7.4059496,5.057311,3.3264728,3.5929718,1.8248578,2.999755,4.474082,4.773657,3.4006982,4.21043,1.9380113,3.110578,2.5141873,3.3278577,2.9470215,3.9817443,2.398493,3.3982186,6.1273875,2.13648,3.4801176,6.4684258,7.0212884,2.705236,3.9430242,4.236016,4.7008433,3.29488,4.2008476,5.497881,4.069387,3.7369266,3.9900768,2.6677954,3.8192544,3.7521806,4.3380446,3.8150134,5.081682,4.6345496,4.0692787,4.1404524,3.7703192,3.1920686,3.290553,4.5561547,3.8251634,6.0886893,5.782573,5.0914063,3.0270605,2.3017824,5.145923,5.20453,3.8996933,2.5804818,5.506395,3.2716534,3.0946805,3.8301806,4.1300497,3.7292476,3.4124975,3.7322276,3.5969746,3.907174,5.2992544,2.0287375,3.1559353,3.301983,4.8993864,3.5320766,2.0491621,4.2723866,5.831989,2.204113,5.1167936,3.1903434,3.7877626,1.8397535,4.2516623,5.212001,4.9177074,5.970599,5.452319,4.4351993,5.9380484,3.9583507,4.2423987,3.652876,3.7266579,4.0153084,5.177156,2.4634557,4.64658,3.8758523,5.1372457,4.8867416,5.854974,4.0354466,1.3525074,3.7462423,3.1082392,3.3005357,6.129511,4.6140904,3.9796677,3.5622344,4.5584254,2.181684,3.3374302,4.923396,5.2914844
SIM-0074-TP,7.8261237,4.312686,4.540359,2.103643,4.078971,3.905257,3.218615,3.65171,5.6188097,5.3207116,4.303572,4.9413567,3.6767154,3.654872,3.8648782,4.7837834,6.096387,6.1791053,5.7517724,4.233964,2.6685772,2.7580833,2.8943172,5.7342715,4.017778,4.562182,2.0323634,4.348589,4.8488135,3.7172,3.8921967,3.9301195,4.057489,3.8612254,2.4404526,3.0100007,3.9770203,5.4583163,4.570059,4.255374,4.203112,5.07019,5.018956,3.883738,4.910718,4.102214,6.048205,4.2409344,2.6937547,2.6893282,5.8198266,5.695321,4.422324,4.246482,5.7273884,3.580314,3.1095214,4.988492,4.107623,4.5043974,4.2945566,4.653169,6.386046,3.820737,4.5663285,1.8425727,3.767248,2.1623838,3.4686193,2.6088274,3.7507842,4.2049723,2.9839652,3.6379335,2.9478495,3.7694986,4.652391,4.251036,5.4232926,4.245489,2.8948572,3.280545,4.2542386,4.4461994,3.6469896,3.554825,4.0692444,7.105367,6.863392,2.650211,3.3432107,2.727108,3.1204214,3.9359894,5.3280888,4.045626,2.6911125,2.601878,3.5499496,3.1104815,4.265986,3.285801,3.7569919,2.6013594,2.4463716,6.3899226,2.610237,3.3337908,5.1397977,6.398306,2.123969,3.6035364,3.5767865,5.382782,2.4593885,4.4945602,4.281997,3.7914934,3.7480133,4.7095876,2.5670707,3.7424667,4.378991,4.6712847,3.6573803,4.1803684,5.240695,3.4750373,4.039919,4.7688866,4.6510806,3.4971843,3.3518176,3.2986026,5.7534323,5.4875054,3.760641,3.113786,3.7712362,5.391561,4.3721623,3.971366,1.4359217,4.31334,3.614726,2.9270868,3.7204182,3.7810721,4.1264267,4.4423256,4.8753605,4.133228,4.065142,5.8405437,2.1092465,2.7595358,4.9175467,4.0237,3.3606038,2.0658143,4.4880376,5.1717234,2.3237317,5.1264668,3.7807603,4.1290827,2.7851171,4.0123987,5.828253,5.080875,5.946117,5.646858,4.874617,7.0821886,5.0480266,4.783616,3.2475893,3.9359758,3.1366837,5.245295,2.471568,5.378439,3.1145675,4.3549843,4.683311,5.399367,4.101658,2.1094246,3.5523038,2.83306,3.171485,5.2416615,4.635101,3.8081903,3.7216554,4.106666,2.8962114,3.2372663,4.552634,5.350422
SIM-0075-TP,8.2614155,4.3198886,3.6029751,2.9103196,4.9694223,3.3516276,3.5526087,4.507329,4.142161,4.8438888,5.528844,5.019059,3.9193692,2.8330622,4.1266613,5.226615,5.7929125,3.9112163,5.443333,4.330297,2.5669103,3.3562915,3.8191907,6.267854,3.4588296,4.974539,3.101827,4.2847934,3.8709552,3.167903,3.8849852,3.4613512,3.7214408,3.581314,2.336786,2.1874628,3.859913,5.0188527,4.463321,3.7973595,4.6934333,5.0842533,4.016539,4.525764,4.294759,5.0709968,6.363018,4.566143,2.6102958,3.3452916,5.4900475,5.370773,3.6263466,3.3317158,4.988133,3.4479582,2.7185488,4.6285033,2.883509,4.0102835,3.258594,3.7473316,5.3528376,4.619071,4.8641458,2.2043881,3.886323,2.9889495,3.1767573,2.840259,4.0830936,5.533876,2.252914,3.6834087,3.2429829,2.9388456,4.768057,5.1888404,4.8146105,4.5080924,3.087335,4.833159,3.9015903,4.1045823,2.4605205,3.7466395,4.897318,6.7547426,6.3912535,2.488962,4.040031,2.0508363,2.7406337,4.434988,5.3201227,3.297589,3.7046328,2.289494,4.572199,2.3424141,4.2215686,4.064295,3.7226224,1.4080257,1.8412052,5.8983216,3.7196481,2.9117544,5.5283217,6.562366,2.167072,4.069039,4.2955213,6.7786126,3.3272476,4.16969,4.6562853,3.8892512,3.1870534,3.1815536,3.0803015,3.5693686,4.2098627,4.3001275,3.2982635,3.886737,5.1635323,4.046113,4.8028483,3.69545,4.3081384,4.098866,4.4527726,4.295359,6.379113,6.5224004,4.5716267,3.5869222,2.8694506,4.803949,3.6586614,5.1136055,1.7512343,5.3003707,4.662429,3.3484619,3.2711194,3.8683522,4.241653,3.561658,3.2809978,4.717285,3.7568586,4.9746757,1.3122736,4.389579,3.093145,4.8809357,3.1723485,2.375541,3.989992,6.7233086,2.5284486,4.5097823,3.520929,3.9834943,3.03594,3.8849251,5.299342,3.8940742,5.5621777,5.480741,4.1041455,6.080325,4.454852,4.719118,4.300501,3.1974802,2.9649155,5.6057982,3.7367208,5.925347,3.8345268,5.4001956,5.1595826,6.458184,4.887321,2.8910341,4.162934,3.089105,3.0225356,5.3466215,4.376149,2.7066216,2.16048,3.8209684,2.6514988,3.3813784,4.589878,5.249373
SIM-0076-TP,7.685152,4.9860134,4.1621113,2.4390945,5.064967,3.9628482,4.199599,4.289108,4.3730154,5.83739,5.522368,5.025351,4.4469247,3.6637502,5.333832,4.7860975,7.039414,4.821612,6.272383,4.1592436,2.4106743,4.1288905,2.9810288,6.6787415,3.0692935,5.732669,4.0593934,5.5270076,5.3389792,4.1778765,5.407171,4.0491405,4.326642,3.9106658,3.028989,2.9276962,3.674864,6.103369,3.797961,2.949504,4.4446654,5.2589006,4.1194596,2.3683705,5.0117135,4.672781,5.549525,4.7077518,3.8027072,3.2208703,6.494971,6.609075,3.6418962,4.167216,6.289869,3.00582,3.0408056,5.239376,3.1954262,3.7817216,3.1723332,4.2319856,5.186092,4.275924,3.852158,1.1312456,3.882392,2.4265904,2.1485891,1.8626194,3.4804537,5.355702,1.8281171,4.2106376,3.1552854,2.4587736,4.224549,3.7290359,4.8482885,3.7244058,3.8976731,2.7297225,3.6692624,3.397737,1.9507763,3.8073678,3.8981223,5.279727,5.5550737,2.213213,3.3876848,2.8404603,3.309981,4.073518,4.610625,2.9735043,3.296635,1.7539482,3.456879,2.7154279,2.8122797,2.7559707,4.259517,2.663288,2.5797539,6.86873,2.966587,2.7866507,5.2270374,7.6244335,3.213592,4.5309067,5.424979,5.0852275,2.370976,2.323122,5.236519,4.7630076,3.6727333,3.2531104,2.5805874,3.854179,4.124975,4.368664,3.7765734,4.409473,5.6034565,4.4712944,3.75829,4.7477655,4.61287,3.5111792,4.4568534,4.732019,5.2765117,6.193967,4.147743,3.7845316,2.9477763,4.56968,4.014489,4.9910083,2.15031,4.6166954,4.1403346,3.210693,4.403793,3.1932755,5.4528093,3.809702,4.186624,3.5298917,4.150805,5.5677485,0.9087935,3.3603091,4.768796,3.5198205,3.848605,2.0580199,3.8476417,6.713316,1.9888873,4.298777,3.5779884,3.5543964,2.9502919,3.7432435,5.4173737,4.52071,5.381231,5.4991136,4.3832407,5.496126,5.17899,4.767332,4.249422,4.679965,3.9464126,5.335163,2.8213794,4.7503295,3.687289,4.087799,5.1102724,5.942879,5.143537,2.369459,4.2654595,2.1392393,2.8970873,4.273123,4.570359,2.9148066,2.5345917,4.200108,2.5706863,2.6123142,5.5843925,5.136807
SIM-0077-TP,7.0674467,4.876679,3.7397993,2.432681,5.7398033,3.9730911,5.1506524,4.0863376,5.103343,6.2436748,5.150612,5.603167,3.598868,3.1376414,3.3997014,4.7130246,7.207122,5.5635104,5.8851776,5.1763854,4.733958,4.7877173,5.151597,7.6781416,5.6007147,7.0936337,5.5129666,6.835291,6.466819,4.865057,6.258254,5.505537,6.006712,5.603592,4.7563734,5.715122,5.7529287,7.855708,5.7255116,5.7133293,6.53514,7.311224,6.3272905,5.866338,6.9703484,6.9817333,7.4939203,6.2453604,5.067091,4.856245,8.083946,7.9930515,6.1659,5.56503,7.037963,4.290039,4.380822,7.6355944,4.609912,6.7026434,1.3152187,2.8198907,2.1953075,1.8621337,3.2600472,0.19552875,1.6717448,0.07437706,0.01,1.705517,1.380852,2.7690866,0.7044709,1.2683082,1.6085715,1.3516152,3.0387056,2.1381862,2.439936,1.5209041,1.5135422,1.8622673,2.1470582,2.514735,0.7029109,2.007724,1.8774407,4.884879,3.9117048,0.7573736,0.85719776,0.97813463,0.92635655,2.2407334,4.27125,1.5607669,2.0405242,0.01,2.2619183,0.8400161,3.653569,4.13356,3.7664144,2.251899,2.0813475,6.5734816,2.4322639,3.4145696,5.011957,7.179386,2.5065866,3.9970098,4.334776,5.461028,2.819863,3.3295279,5.1962314,3.9104476,3.4903045,4.038797,3.4318514,3.7571769,3.6123571,4.3689876,2.4079409,3.8722157,4.8250327,3.7989447,3.5513399,4.4820447,4.129963,3.3485746,3.9694989,3.9424098,6.350393,5.4409065,4.608133,2.8389125,2.9363313,5.762392,4.878759,5.143938,2.3981981,4.9432454,4.2300262,1.985827,2.8560255,4.17969,3.9983227,4.4139404,4.553911,3.4047794,4.5617256,5.2329574,1.7746496,4.1661587,4.797559,4.049672,4.135237,1.3068712,4.9761033,5.714842,2.4642746,3.84511,3.4771419,4.6164155,2.7337506,4.022275,5.3173223,5.11399,5.828062,4.7115064,4.4673123,6.5445433,4.6878157,4.769765,4.8313007,4.646154,3.710943,5.1482553,3.1868331,5.163717,2.7179413,5.3687153,4.670466,5.5707583,4.633056,1.6500354,3.0307417,3.451244,3.712799,4.304723,4.3493414,3.7413454,2.8462753,4.6552844,3.3083158,2.650504,4.2403474,4.9312673
SIM-0078-TP,7.2467456,4.4468794,3.5773072,2.2052975,5.1528935,4.603855,4.870784,4.715094,4.3173356,6.1481705,4.6841507,4.3159175,4.773312,1.9980286,2.9949045,4.731809,6.247254,4.3005643,5.329896,3.760603,3.686871,4.066735,4.520201,5.7596107,2.9206982,4.5463223,4.1671476,5.5658317,4.850697,4.383823,4.356495,3.2102876,5.128305,3.8775935,2.5998797,3.4348516,4.3853407,6.1184793,4.5231485,4.7526975,4.821554,5.289798,4.8060303,4.1920633,5.787602,5.3723397,5.653411,4.942848,2.338769,2.9974947,5.9392443,6.8732347,4.1679597,4.3464537,5.0062013,3.1427217,3.1077394,6.306729,3.6976428,4.457164,3.4741988,3.117189,4.7188177,3.8673215,4.2611537,0.373976,3.2421393,3.2415342,2.649652,3.3052177,2.7474065,5.130721,2.225758,4.4010963,3.0918365,2.2229428,5.001739,3.8907123,4.723637,2.6932998,3.6895108,3.0899444,4.6043687,3.5353055,2.026093,4.3246083,3.7659144,6.060042,4.810385,2.4922986,3.501318,1.4613215,2.7141027,3.6797357,4.8134274,3.5850496,2.7702308,1.0818142,4.784873,2.2953467,3.3752315,2.944216,3.7673528,2.2811491,2.993353,6.331241,3.251125,3.4252288,5.94119,7.093223,3.3828015,3.0761461,5.590661,5.4724054,2.8376603,3.1487718,4.186262,4.9217834,4.7589407,3.582557,2.7987626,3.8719096,4.233735,5.3415275,4.2051597,4.352209,5.2770996,4.469458,4.341711,3.5051873,3.6006963,3.8525183,4.942148,3.7989297,6.2236958,6.1719866,3.5337121,3.0137665,3.8965242,5.340797,3.698141,4.5387845,2.7661319,3.654172,4.5425634,2.703362,2.7074761,4.304681,3.9842267,3.6957836,3.7223816,3.2373538,3.4251611,5.126147,1.8629675,3.879685,4.141926,3.7761097,3.441128,2.611857,4.580387,5.488751,1.1604376,4.5264044,3.4301274,3.4851227,2.7405138,4.0738187,5.2813964,5.077503,4.9781256,5.02488,3.469576,5.530646,3.9161644,5.4686146,3.908285,4.573961,3.087902,4.479725,2.2959146,4.91507,4.71443,5.377438,4.563485,5.7262607,4.7151246,3.4412808,4.549851,2.9579725,3.5365863,5.6609054,4.8846717,3.0944705,2.564243,4.548892,2.7944312,3.8032238,5.135089,5.4156194
SIM-0079-TP,7.98907,6.6407723,4.0382724,2.2539191,4.8457456,4.944338,3.6644127,3.878627,5.5587397,5.7840357,4.9271083,5.283269,3.411732,2.4819622,3.3259206,5.187027,6.973502,4.5125546,5.1196322,4.089011,5.0390816,4.2827415,4.6091986,7.1989765,4.660674,6.673296,5.820424,6.70623,6.023879,5.9405975,5.973112,4.722149,7.262869,5.1985917,4.5583487,4.6635036,6.0112906,8.007557,5.5308046,5.93882,6.0338774,7.46313,5.7776566,5.079632,7.138093,6.2735195,6.791376,6.5218077,4.8075523,4.2605057,7.0825796,7.571498,5.81649,4.4855423,7.315052,4.8849983,3.5948157,6.4071884,5.6184664,5.951084,2.5720146,2.5080245,3.2217615,1.5249455,3.5242836,0.63559365,2.8697593,1.128432,1.5173383,0.7047403,1.5653629,3.3131244,1.3394442,3.2043707,1.7300315,1.5736849,2.8784168,2.5284255,4.7821445,2.5581644,2.1945565,1.9908814,2.5759056,2.8604386,0.9969456,2.279069,2.2251089,4.627961,4.235567,1.0701346,2.1898391,1.0130818,1.6539016,2.2361083,3.5925682,1.3526969,1.7033837,0.7360077,1.5450971,2.3585618,3.4342988,3.329059,3.5293624,2.8133774,2.4701414,5.932188,2.42482,2.7689683,6.0460873,6.9914722,2.8085034,3.2760403,3.9569688,5.4982605,3.2432806,4.085852,5.1758595,4.434033,3.815625,3.7819517,1.7539551,3.653863,3.5459492,3.7126474,3.1609757,4.5390844,4.4460926,3.8000367,5.1257076,3.2518022,3.9084933,2.6952872,3.940676,3.8038447,5.59938,5.86032,5.061422,3.6577818,3.3998952,4.501275,4.141214,4.713854,2.6910095,5.804115,4.9889402,3.3378136,4.845273,4.3118715,3.9079375,3.7965076,3.4389853,3.7818394,3.2891364,5.2067323,1.3756746,4.2379675,4.7320576,3.8141851,4.666102,2.317465,4.4480176,4.9185033,2.1561098,5.38874,3.7563639,3.992583,3.0606878,2.9439416,5.2517405,5.2868204,6.2756653,5.1148124,5.2209215,5.1143856,3.953144,5.7597995,3.9924154,3.9221022,3.274917,4.5862684,2.9599926,4.881045,3.8192914,4.5913687,4.883247,5.5558906,4.2377863,3.0613308,5.0179076,3.799303,3.8067815,5.378436,4.602356,3.5038707,2.7761588,4.6921873,1.7655761,3.1809971,4.712545,4.7327323
SIM-0080-TP,7.7230153,5.4701486,4.5886006,2.0195556,4.6990056,3.6360965,3.8451867,3.4462466,4.238481,6.555275,4.842569,4.875494,3.3246946,3.4227982,5.2250566,4.350993,7.286187,5.0012555,5.9535255,4.419147,3.0103195,3.9634354,3.5348842,6.3990235,2.9678636,5.2580276,2.6186495,4.986075,5.826593,2.591267,4.075811,3.4810238,4.3320274,3.442757,2.820099,2.5960608,4.283578,5.3352857,5.1711884,3.755355,4.570632,4.9714837,4.6859536,3.9558065,5.315919,3.9150887,5.1595545,5.0263205,2.3937943,2.9522917,5.178592,6.2278576,3.477282,3.1352189,5.1052732,2.616053,3.3076098,4.6780186,3.0578167,3.9809046,3.2648065,4.6593533,5.8209333,4.078611,4.7797656,2.82589,3.8724802,2.684641,3.0707846,2.5555208,3.5605922,4.6164074,2.3226974,3.9055877,3.9657762,4.225161,5.465861,4.7062926,5.20854,2.6665816,3.4878879,2.6364753,3.2808132,4.0957394,3.0479007,3.8649473,4.9959936,6.748525,5.7521405,3.8399117,4.4951735,2.7928371,3.0216641,4.04047,4.482484,3.2497077,2.8208327,1.6881735,3.9676342,1.9457313,2.8386898,2.8697152,3.8794737,1.9953263,2.3976958,5.7761536,1.9878774,2.635839,5.7303295,6.7498717,2.8843312,3.8411984,4.682419,5.4119225,2.2252445,4.39052,4.9700603,3.9574351,3.7626965,4.4001746,3.4896924,3.8871315,4.2634478,3.627369,3.4267213,4.3040323,5.184001,4.961026,4.4767013,3.58431,3.368365,4.1013317,4.573391,4.126754,5.921303,5.7072854,3.8923666,3.430542,2.3001535,5.011499,3.9413025,2.8514597,2.0820298,4.478005,4.3492255,2.8904307,4.4124413,4.416072,4.2195234,3.9556358,4.332416,3.9751623,4.2934194,5.827115,0.22002435,4.8076754,4.9713774,4.4045615,2.9215822,2.8484535,3.9810572,5.994271,1.8246858,5.9770317,2.9503663,3.9731686,1.886008,3.6449325,5.087402,5.151247,5.519622,5.7467237,3.9270267,5.602954,4.308037,5.0757823,3.8876162,4.4276586,3.4359913,5.3202415,2.3727643,4.97675,4.613452,4.3312507,4.995373,6.159036,5.461368,2.7909832,3.9832048,3.0430295,3.1142013,5.3172445,3.9696822,4.0445843,3.2113612,3.5747259,2.9191184,3.9085336,4.8084054,4.6914926
SIM-0081-TP,6.084136,5.4932923,3.1679595,3.2305717,5.3937635,4.4136195,5.1589937,5.2066946,5.6050644,6.6846128,5.457831,4.761811,3.3215995,4.5230474,4.39422,5.4935365,6.290363,5.374182,4.528701,4.0101037,14.926436,15.426773,15.971372,17.741983,15.669183,17.612408,16.430614,17.445473,16.315784,15.368065,17.034424,15.874469,16.595669,14.895693,14.469388,15.198308,16.51009,16.76651,16.636883,15.257729,17.123417,17.570866,16.148256,16.244736,17.443624,17.251804,17.73658,16.413229,14.793491,14.92391,18.660488,17.63287,16.305044,15.337176,16.588663,15.157269,15.451061,16.748886,15.017988,16.307613,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,3.934895,3.4215627,3.7450688,2.4871552,3.2492232,6.1707525,3.6634278,2.1535034,5.033459,7.3991046,2.419062,4.6534195,5.0102262,6.5224833,3.455361,3.2939303,3.9476666,5.1824136,2.8740597,4.65862,2.9599116,3.7237,3.9546363,4.4648156,3.3434677,5.184382,5.708416,4.233259,4.0517592,4.7061324,2.9888043,3.5003881,4.686282,3.4885373,6.580061,5.5601616,4.1129966,3.7185545,2.3447464,5.6257396,3.2715762,4.622996,2.277336,4.6575904,4.649233,2.8497841,4.0558233,4.5437927,4.278814,3.8537593,3.6604285,3.5971208,4.2766705,5.384812,1.9890679,3.8098748,4.3644958,3.5946517,4.0997005,1.9526914,3.8066685,6.550443,2.8149493,5.352376,3.898723,3.8921003,2.8072996,4.055099,5.866304,4.5485635,6.7685833,5.0787525,3.7420826,4.8831735,3.5951052,4.6210823,3.58742,4.407846,3.2882721,5.4112697,2.8441427,4.789111,3.5205917,5.882541,3.9851267,5.9713016,4.63995,2.818837,3.9226322,2.8323147,3.3484004,6.2078567,4.6387367,4.2858953,3.122406,4.043662,2.7107763,3.6109834,4.0178127,5.2281833
SIM-0082-TP,7.6247134,5.3760777,4.1287503,2.8046079,5.2840385,4.7511272,4.46426,5.6732216,4.777999,6.5361047,4.4766965,5.2518997,3.4464345,3.5187805,4.3224077,4.838457,6.83335,4.5274224,5.6560125,5.1899486,3.3120077,2.6537714,4.0857787,5.9460263,3.8136063,5.378385,3.6685414,6.121481,4.233944,4.4120727,4.852345,3.2868547,4.3365088,3.664736,3.2000742,2.2801375,4.711602,5.1382113,5.0699706,4.4015584,5.5057096,5.903707,4.3303156,3.4530475,5.4890475,4.6769443,6.392139,3.982238,4.0492954,3.5325425,5.8124795,6.8858895,3.69223,3.982921,5.086522,4.079552,2.5448928,4.1864195,3.5513515,4.919353,4.0506663,4.1352863,5.6536317,3.7695646,4.5918403,2.5123777,3.5646589,2.51027,2.7530596,3.2286716,3.4577873,5.15428,2.3096645,3.8310914,3.4398046,3.552694,5.5460806,4.4595804,4.9221334,3.8461719,3.5451694,3.8999457,4.3385873,3.1642349,1.4060423,4.464809,4.1843433,6.243372,5.9606876,3.8470984,4.156069,2.754355,2.702617,3.6738966,3.7493377,3.3243597,3.636854,2.1844866,3.911736,2.5972388,3.1884217,2.7104568,3.824025,1.7533586,3.4109316,5.4780617,2.6140506,1.9351053,5.985191,6.903875,2.650038,3.1653595,4.3427863,5.456467,2.9447088,4.733437,4.863426,4.7012,3.3916116,3.4739594,2.6136253,5.013789,3.5898986,4.412889,3.0304735,3.0939026,4.6178,5.345784,4.6494517,4.8736176,3.8262234,2.1000264,3.76214,4.101226,6.211975,5.568143,4.1207223,3.7068007,2.6369152,5.3450513,4.360413,4.2958922,1.8147659,4.7137733,5.3912315,3.4457932,4.0386696,3.8704853,3.3336222,4.256076,4.3488955,3.816647,3.9672928,4.7395196,1.8670417,4.3562174,3.836966,3.914694,4.248616,1.922346,5.2175255,5.6728244,2.2728577,4.886382,3.478159,4.501782,3.3900065,4.209597,5.3923044,4.3544784,5.72778,4.964564,5.172385,6.2450714,4.3932314,4.364751,4.473849,4.134888,3.2374923,5.7644105,2.566722,4.622887,3.6939695,4.5129623,4.9087367,5.439474,4.445414,2.075742,3.6395116,2.4085357,3.6053274,5.433432,4.6615376,4.4779634,2.908502,4.335256,3.1428146,3.2974315,4.448909,5.1656613
SIM-0083-TP,7.8200803,4.855195,3.3930714,2.6447775,3.9600148,4.611491,5.458703,4.224966,4.766373,6.5013947,4.5530233,4.985983,3.7030153,4.2281647,4.287379,5.4798765,6.55218,6.101015,5.4272246,5.1383343,3.1283953,3.2370381,3.3892775,5.794964,1.8855853,5.375685,2.8526533,5.516373,4.5608,4.4434905,4.3601837,2.1128645,4.75352,3.3731787,3.3568997,3.017666,4.4740725,5.44297,3.7036886,3.6649182,3.38588,5.01083,3.4873028,2.8702023,5.1645284,4.6957808,5.5198593,3.9338388,2.301827,2.4732442,5.2398167,5.6922503,3.0597148,3.9674716,5.177929,3.0810828,3.548884,4.8072624,4.004958,2.9615583,3.590129,4.889113,5.6620965,5.0148163,5.496129,2.099624,3.8252923,2.6775503,2.5432827,2.9177241,3.369252,4.4567337,2.8743956,4.8789515,3.9824588,3.5111167,5.5097723,4.711441,5.3170457,3.793933,3.2040873,4.101674,4.312332,3.812362,2.527186,4.243442,4.4425535,6.360908,5.3108416,3.7722392,4.231919,1.5428697,4.0790844,4.2111173,5.300847,3.8400278,4.172123,2.3541436,3.9578495,2.2497654,2.4574447,3.5622187,4.5767527,1.8349493,2.3980646,5.850614,2.4206274,3.440695,5.9461,6.7904778,4.157193,2.9145405,4.615511,5.2042084,2.9344244,3.8290412,5.1996355,4.3041754,3.4403698,3.7266345,2.0851278,4.077981,3.8742797,4.449754,3.4099014,4.3750997,5.600516,4.6663227,5.059157,4.2394524,4.6764164,3.0704005,4.2160687,4.5002637,6.514879,5.4281297,3.8627176,3.1349607,2.5451543,6.053395,4.6427693,4.0971823,1.7329185,4.5382814,4.175008,2.806219,4.0857487,3.7804587,5.1972356,3.2361786,3.191988,4.592175,4.8131905,5.380317,1.6240077,3.9664342,4.2448683,3.647754,2.3871017,1.8209152,5.2360725,6.655057,2.33522,4.384846,3.8105354,4.1581664,3.2474613,2.4020295,6.8789225,5.148893,5.63338,4.8181734,4.9327397,5.991632,4.485067,5.0571556,3.6470692,4.267477,3.6657574,5.1612425,2.9671571,5.4787807,3.0107956,4.772306,4.764149,5.4557123,4.5327587,3.0718305,3.8585613,1.9133874,3.2700493,5.540285,4.657378,3.5790882,3.223477,3.9633691,2.18692,3.1082902,4.000621,5.01276
