,G0000,G0001,G0002,G0003,G0004,G0005,G0006,G0007,G0008,G0009,G0010,G0011,G0012,G0013,G0014,G0015,G0016,G0017,G0018,G0019,G0020,G0021,G0022,G0023,G0024,G0025,G0026,G0027,G0028,G0029,G0030,G0031,G0032,G0033,G0034,G0035,G0036,G0037,G0038,G0039,G0040,G0041,G0042,G0043,G0044,G0045,G0046,G0047,G0048,G0049,G0050,G0051,G0052,G0053,G0054,G0055,G0056,G0057,G0058,G0059,G0060,G0061,G0062,G0063,G0064,G0065,G0066,G0067,G0068,G0069,G0070,G0071,G0072,G0073,G0074,G0075,G0076,G0077,G0078,G0079,G0080,G0081,G0082,G0083,G0084,G0085,G0086,G0087,G0088,G0089,G0090,G0091,G0092,G0093,G0094,G0095,G0096,G0097,G0098,G0099,G0100,G0101,G0102,G0103,G0104,G0105,G0106,G0107,G0108,G0109,G0110,G0111,G0112,G0113,G0114,G0115,G0116,G0117,G0118,G0119,G0120,G0121,G0122,G0123,G0124,G0125,G0126,G0127,G0128,G0129,G0130,G0131,G0132,G0133,G0134,G0135,G0136,G0137,G0138,G0139,G0140,G0141,G0142,G0143,G0144,G0145,G0146,G0147,G0148,G0149,G0150,G0151,G0152,G0153,G0154,G0155,G0156,G0157,G0158,G0159,G0160,G0161,G0162,G0163,G0164,G0165,G0166,G0167,G0168,G0169,G0170,G0171,G0172,G0173,G0174,G0175,G0176,G0177,G0178,G0179,G0180,G0181,G0182,G0183,G0184,G0185,G0186,G0187,G0188,G0189,G0190,G0191,G0192,G0193,G0194,G0195,G0196,G0197,G0198,G0199
SIM-0042-TP,0.2650231,-0.3633584,0.022034213,-0.26185235,-0.10788439,0.49991503,0.23962358,-0.3799867,-0.19130532,0.00020359238,-0.06608278,0.07830715,-0.1935907,-0.091555655,-0.19650048,-0.09190578,0.17597573,0.07418569,-0.17532554,0.2830751,0.26593396,-0.00027896962,-0.06451657,0.44063482,0.4017298,-0.37874046,0.2985734,0.4309472,0.16416003,-0.116730236,-0.08642141,0.4276542,0.20885655,0.13681322,0.5831953,-0.25192693,-0.02268722,0.04749947,-0.052896693,-0.4600911,0.25096768,-0.18780297,-0.19228308,-0.08976236,-0.05755731,-0.030376367,0.24092777,0.29221153,-0.064835355,-0.14953567,-0.032102637,-0.2234156,-0.0070905313,-0.23653154,0.53180546,0.031979192,-0.1344572,0.1764654,-0.3080143,-0.17789014,0.10594782,0.033844665,0.26218984,-0.68239695,0.20453164,-0.13584106,-0.29256374,-0.4307863,-0.13891824,0.39749464,0.24227749,0.4085919,-0.028456949,0.02669616,-0.39481986,-0.39486554,-0.03663761,-0.34404573,-0.2143026,0.010817299,0.31808516,0.002460925,-0.34007955,-0.45545056,0.029977186,-0.15727076,0.029038992,-0.0510432,-0.017610941,0.30039456,0.26340774,0.09221145,-0.22379777,-0.13781178,0.19081213,0.32534993,-0.31843042,0.3818819,-0.19493638,0.16719718,0.7002647,-0.3974266,0.12630102,-0.078487545,0.11181066,-0.1547433,-0.619866,-0.18845353,0.08675091,0.33730385,0.10138481,0.36818933,-0.12335924,-0.14369605,0.08576934,-0.093751475,0.2806262,-0.3513971,0.21567468,0.30200687,0.09127202,0.22818112,-0.1622979,-0.20785384,0.08804996,-0.18055615,0.07512783,0.0753996,-0.016851798,0.070574656,0.15867363,-0.025006574,-0.11921684,0.20566508,0.06831872,0.11276893,0.14564472,0.037137404,-0.08604941,-0.15420975,-0.02211236,0.120438,0.13210274,0.035975717,0.0880479,-0.27615967,-0.11610345,0.16772617,-0.20836233,0.035319403,0.012891478,-0.028466798,0.16969828,0.056797188,-0.2993669,0.12903927,-0.12677732,-0.34097013,0.18556385,-0.29646012,-0.08867002,0.07337543,-0.018325856,-0.15607111,-0.2484305,-0.1900205,-0.26935995,-0.031622026,-0.13634183,-0.3446894,-0.07230453,-0.16080467,0.067026585,0.0905284,0.33549166,0.16194533,-0.27206245,-0.5432668,-0.37968636,-0.1256331,-0.40199178,-0.15402985,0.008064584,-0.1407944,0.069686815,-0.15212582,-0.19048922,0.42700192,-0.008258394,0.028004264,0.21106076,0.21926264,-0.091518536,0.26149005,-0.11221777,0.25406125,-0.3084531,-0.07668495,0.055649772,0.090198256
SIM-0043-TP,-0.21090138,-0.41219002,0.11507695,-0.05167472,-0.09768748,0.4136006,-0.0732528,-0.12923224,-0.4500328,-0.27070025,0.21895474,-0.18135624,0.1571273,-0.32312557,-0.21729918,-0.22367795,0.1191909,-0.052977256,-0.2776587,0.17862076,0.12357463,0.085107855,0.07381085,-0.21349134,0.31464493,-0.025259601,0.06700209,0.09572968,-0.23622505,0.47409785,-0.0067664506,0.008349119,-0.10312952,0.28749314,0.29804274,0.039573383,-0.36645657,-0.04111569,-0.016247591,-0.11291132,-0.24583262,-0.38855958,0.3677857,0.1853992,0.0086127315,-0.16244325,0.090027556,0.051032633,-0.10028767,0.09742194,0.1280962,0.17183906,-0.2220341,0.10781472,0.29439244,0.074092135,0.55205244,-0.045098484,-0.4294306,-0.21222372,-0.16732568,0.13964498,0.2079579,0.03402603,0.073148824,0.47876886,-0.2077721,-0.018218432,-0.11310539,-0.29346743,-0.5062307,0.3241283,-0.19104984,-0.06259838,0.10764785,-0.29749838,-0.20860356,-0.005436349,-0.109570295,-0.31897402,0.1517966,-0.11605882,0.034187578,0.014233179,0.24240331,0.08826718,-0.2156494,0.2905515,-0.11832011,-0.20346445,-0.24050598,-0.5858762,-0.15211923,0.099164575,-0.34046692,0.42715028,-0.56016886,-0.19579858,-0.37188518,0.2295183,0.16312395,-0.066509746,-0.35544395,-0.29961583,0.06249691,-0.16903484,-0.14051047,-0.018438833,-0.10314409,-0.43741447,-0.3327236,-0.32666907,-0.1818851,0.022523578,0.012226824,0.29664898,-0.35175657,0.0766039,-0.19665171,0.49387982,-0.026476014,-0.1404003,0.06857537,0.049265966,-0.09498623,0.14848356,0.37759525,0.22954293,-0.037224032,0.4441659,0.12052678,-0.2744302,0.01372773,-0.054188468,-0.13534853,0.07859274,-0.46975273,0.40078035,0.1529844,-0.4603484,0.15002102,0.11081688,0.36632472,0.43101037,0.47313344,-0.06944736,0.13520391,-0.12009536,0.24460727,-0.54036194,-0.31885058,-0.1084681,-0.015053103,0.04086872,0.31858838,-0.16251871,-0.32303762,-0.096886374,-0.15151447,0.13830255,0.3812504,0.35875183,0.27236068,-0.14238814,-0.04043545,0.10615275,-0.19265611,-0.16936676,0.093618155,-0.34110796,0.27315116,-0.10038087,0.13513842,0.05170364,0.31354743,-0.5320455,0.31511033,0.30952707,0.0703068,0.13032709,0.1490942,-0.22527286,0.013535125,0.22250417,-0.44690466,0.11775771,0.02176622,0.15683745,-0.3179791,-0.18591397,-0.34903434,-0.35172108,0.20772637,-0.14722054,-0.16559298,0.27265462,-0.08587193,0.24093144,-0.2623451,-0.086565994
SIM-0044-TP,-0.22641848,0.13697302,-0.051729538,0.18278067,0.038214177,-0.486492,-0.06601826,-0.3838569,0.08662596,0.1387955,0.16472703,-0.030714538,-0.40802592,0.05239552,0.101786084,-0.04563616,0.021371676,-0.47198159,0.016558044,-0.027096612,-0.30318224,0.13206771,-0.12356667,0.05727965,0.122010216,0.08220023,-0.33519596,-0.09602606,0.53236526,0.34888372,0.20863,0.06858126,-0.24701358,-0.040571492,-0.105609834,-0.021173332,-0.3616203,0.23862457,-0.6716196,0.21427734,0.21905719,0.58170944,-0.062447418,-0.12999694,0.030086562,0.13995464,-0.022557627,-0.2957625,0.13963304,-0.00016430595,-0.2520461,-0.40620986,0.61722916,0.20801088,0.13984586,-0.028744081,0.17249689,-0.26307118,0.04984946,0.06074885,-0.25688428,-0.026111294,-0.1031909,-0.19098793,-0.13471274,-0.4267134,0.26570153,0.39058056,-0.23158166,0.277498,-0.008002975,-0.0025499368,-0.32382354,-0.1394337,0.13320266,-0.24383502,-0.1854225,-0.12702806,-0.8518202,0.08206889,0.15924197,0.09114747,0.23570862,-0.111007415,0.45279688,-0.21119723,-0.05611863,-0.0808061,0.046573512,-0.05989309,-0.025733607,-0.16961813,-0.10962313,-0.55856884,0.20060849,-0.2554957,-0.12266434,-0.26493937,0.14242044,-0.1358425,-0.6108069,0.0701882,-0.18681017,-0.0058423565,0.20804627,-0.24688838,-0.012719815,-0.19291541,0.24666831,0.019739274,-0.0057722493,-0.31022698,0.18754894,0.21927229,-0.19153613,0.038470764,0.14699996,0.5544931,0.097782284,-0.0001024594,-0.038913712,-0.024048338,0.19182457,-0.22050872,0.2331711,-0.3853121,0.16658422,0.23620144,0.20154388,0.06759677,0.09872298,-0.10005045,-0.2812384,0.062429186,0.017245596,0.23092128,-0.035319835,0.03973751,0.07185569,0.14309828,0.23714907,-0.23843376,0.17542596,-0.04514226,0.1606536,0.36961812,-0.52709454,0.3036128,-0.029595546,-0.21386473,-0.10937951,-0.257856,0.12687424,-0.2587025,0.3010814,0.17297913,0.056788854,-0.5090367,-0.33063835,-0.020037886,-0.006418931,0.23495214,-0.7281361,-0.18979271,0.20927094,-0.084305525,-0.1168295,-0.40305907,0.26463097,-0.12124201,0.27342412,0.366439,0.32928294,-0.008104337,-0.12104421,-0.1380734,0.49208552,-0.05297487,0.26329046,0.12060007,-0.102882504,-0.06326079,0.29584965,0.00781582,-0.11345367,-0.20171806,0.08001693,-0.12911537,0.14847201,0.63603747,0.12952346,0.45102602,-0.17870764,0.17099461,0.3139086,0.3449558,0.31981847,0.004145649,0.22247928,-0.25439492
SIM-0045-TP,0.40178084,-0.23803815,0.31353453,0.26088777,0.25929925,0.51639545,0.2631006,-0.33164668,0.14746375,-0.47233897,-0.022782356,-0.105602555,0.15946056,-0.20575237,-0.19824752,0.12529866,0.29369128,0.0006558909,0.5807624,-0.08581732,0.169934,0.08531307,-0.08568867,0.32784846,-0.2225809,-0.5189594,-0.031531576,-0.06421783,0.26570946,-0.3124382,0.13092655,0.10066278,0.08069981,0.26101953,-0.0058629033,0.0130458,0.11256989,-0.025490228,-0.3383185,-0.102620535,-0.06473967,-0.14060114,-0.07912399,0.04490096,-0.06848454,0.2134938,0.21739377,-0.5946952,-0.35828754,-0.60118747,-0.06845352,-0.084000885,0.037744,0.21062993,-0.010685693,-0.1507219,-0.0010788261,-0.12347334,-0.3693364,0.23945159,0.106141895,0.3622314,-0.30925846,-0.40369177,-0.2339899,0.09971466,0.21473809,0.07156979,0.035904627,0.21363398,-0.114857465,0.2641117,0.4962541,-0.26568764,-0.06351459,-0.347459,-0.24129532,0.09813577,-0.42140442,-0.19489652,0.2634073,0.05586204,0.19199988,-0.32338768,0.016930489,0.47168013,-0.16547455,-0.12200462,0.14542489,-0.2249579,0.17931406,-0.4491625,-0.60641146,0.07860936,-0.24495625,-0.14143711,0.21915716,0.15605557,-0.30682772,0.12993182,-0.075053245,0.10427286,-0.005040317,-0.37586588,-0.17828223,-0.6030268,0.046293452,0.09922452,-0.17610617,-0.028927326,-0.24351639,0.31409988,-0.32148868,-0.077758245,-0.32456824,0.058705952,0.25955015,-0.51899594,0.16350462,0.40788734,0.032241113,-0.1686883,-0.009518979,-0.13640448,0.4910748,0.20874935,0.22511525,0.5387602,0.33613595,-0.03034795,0.0063397447,0.5899456,-0.18482198,-0.042906236,-0.2532271,-0.45456314,-0.21993904,-0.21503301,-0.15627563,0.15306659,-0.00297345,0.25275102,0.03774143,0.044764373,-0.07283802,0.486741,-0.10584625,0.22917117,-0.29555118,-0.06086469,0.50189245,0.17126006,-0.34992984,-0.25796467,0.40053374,0.022087403,-0.06881065,-0.19475761,-0.07935095,0.35347202,-0.17500567,-0.15050092,0.14988346,-0.2599249,-0.23374273,0.0015734003,0.007841163,-0.20230708,0.11829462,0.054703254,-0.49337825,0.19512479,-0.14239337,0.20151469,0.51992255,-0.016771493,-0.16121508,0.34469792,-0.20977992,0.47311035,-0.115889475,-0.15673144,0.59147245,0.09075483,0.40549147,-0.006556993,-0.024342049,-0.73129964,0.2529267,0.09631427,-0.027950605,0.14797656,0.009572352,-0.2358483,0.090659656,-0.047673896,0.18526392,-0.07006951,-0.11716553,-0.13604952
SIM-0046-TP,-0.22099684,-0.13063945,0.107975274,-0.18742138,-0.2938564,0.19734888,-0.034540523,0.19200274,-0.05507161,-0.14293903,-0.4358066,-0.2824826,-0.21815917,0.07023618,-0.027247185,-0.2563761,-0.69518656,0.115652144,0.21934636,0.24117103,0.82671463,1.3246198,1.2094179,1.208219,0.9155679,1.0347297,1.5257939,1.4872519,1.0558441,1.1158383,0.51916647,1.3689042,1.2543219,1.1541823,0.9173168,1.0845186,1.4343529,1.1584026,1.7258314,1.2707837,0.838221,0.9652141,0.89046234,1.2823406,1.3563023,1.4969864,-0.083092615,0.11700215,0.32010457,0.3874584,-0.30763164,0.15502979,-0.29825893,-0.1504417,-0.32669762,-0.15523586,-0.36242554,-0.2954876,-0.22614326,0.07577439,0.008473194,-0.41100323,0.6853483,-0.122131206,-0.33231583,0.1456385,-0.0011438511,-0.20316009,0.09765374,-0.16810352,-0.07392295,0.36640605,0.030886272,0.15353,-0.13053185,0.038300395,-0.19270347,-0.20377068,-0.103093736,-0.17362699,0.25950956,0.14478429,-0.5730752,0.4310457,0.16028316,0.2861511,-0.042736318,-0.37351257,-0.33101243,0.42681202,-0.40681997,-0.36140615,-0.10820733,-0.34619355,0.13328502,0.15269913,0.10342207,-0.15353869,0.072190166,0.44589305,-0.35849828,0.27917153,0.20199661,-0.02631598,0.04159258,0.08918041,-0.24413191,-0.4080718,0.22662997,-0.3112277,-0.27328724,-0.12889309,0.07112327,-0.124839015,-0.18099456,0.23819032,-0.08330255,-0.19962579,0.098656215,0.014646452,0.007179854,0.110858604,-0.034361854,0.21117832,-0.35710043,0.31032103,-0.22829857,-0.4091609,-0.19707894,-0.087381266,-0.1837463,-0.24129069,0.25264362,-0.21765836,-0.5644475,-0.087610416,0.51134753,-0.26600945,-0.22491246,-0.10091934,0.38605395,-0.08988118,-0.2558328,0.090768695,0.0721624,0.12166262,-0.26557934,-0.14112118,0.28141704,0.10225351,0.20216781,-0.013526832,0.26409423,0.07328773,-0.13088441,0.18636636,-0.218765,0.38588762,0.25203156,-0.073176645,-0.046242803,0.033090644,-0.043215554,0.32974985,-0.13469103,-0.37563467,-0.06466279,0.18813543,0.2536678,0.028453,-0.15846086,-0.011021462,-0.16379,-0.5763183,-0.21301235,0.12759827,-0.06766544,-0.077137396,0.27670833,-0.24099444,-0.21655326,0.08273493,-0.17796095,-0.17920747,0.38730896,-0.26801053,-0.18312478,0.109722935,-0.012225964,-0.34336627,0.4460043,-0.19856682,-0.061382253,0.109205775,0.5405909,-0.10243517,-0.22985283,0.12443023,0.5220351,0.03398923
SIM-0047-TP,-0.071367435,0.0978247,-0.518843,-0.15375495,-0.45632756,-0.090001754,-0.12824637,-0.65938276,0.04481197,0.15452653,-0.048352182,-0.38210046,0.31630787,0.47428924,0.10004751,-0.088536754,-0.08527305,0.10833464,0.02250004,0.10888229,0.112486176,-0.18454568,-0.20571612,-0.07009686,0.11688131,-0.38985172,-0.057165243,-0.0089975335,-0.121692196,0.35067973,0.308008,0.10388989,0.4426006,0.21958737,0.033528123,-0.119232856,-0.09881247,0.09512838,-0.09294814,-0.37923685,-0.09517169,0.2569009,-0.6435176,0.3507629,0.14351423,-0.058604475,0.07191363,0.24027626,0.008349722,0.23716192,0.21270591,0.043790117,-0.27767807,-0.024439111,-0.51033145,0.11142609,-0.10492463,-0.15381981,0.16387679,-0.31760508,0.028028585,-0.08495104,-0.045103304,0.07107155,0.45585915,0.09962296,0.33956784,0.348869,0.19242,-0.46097633,-0.059914418,-0.27265903,0.71591324,-0.25094488,-0.374311,-0.69259286,-0.25906608,0.030711832,0.27181208,-0.2675431,0.2928689,-0.015922768,-0.121353656,0.043209653,0.354393,0.012777052,-0.2770654,0.1060354,0.1020354,-0.04756897,0.2553861,-0.57228625,0.08926827,0.1960872,-0.36220413,-0.37081516,0.2495321,0.29361352,0.3399424,-0.17324737,0.05026671,0.08331724,-0.42680192,0.039315112,0.03467724,0.18632767,-0.14289172,0.31260934,0.020084504,0.42742968,0.18665223,0.06942437,-0.29547405,-0.3300004,0.40021664,0.21943238,-0.071270704,-0.10420151,0.05547104,-0.33629715,-0.11691967,0.15313452,0.18657659,-0.092022635,0.40006208,0.26124635,-0.19219112,-0.3189534,0.14864202,-0.11251769,-0.16000994,0.055722672,0.17984542,0.19798131,0.013795945,-0.5734774,0.23860513,-0.20151934,0.07709464,-0.030539718,0.561014,0.5144739,-0.11486822,-0.33615944,-0.31660545,0.06789148,-0.1349372,-0.2777812,-0.13091819,0.11279768,-0.019565998,-0.12059714,-0.089220755,-0.040482562,0.05565698,0.07032093,-0.412099,0.041674484,-0.090513594,-0.25344878,-0.09317792,0.2890341,0.20215587,0.024301775,-0.22427455,-0.33990714,-0.23545392,0.0030523879,0.0083209295,-0.16284022,0.21945007,0.096122526,-0.6628196,0.027292963,0.18886878,0.05060864,0.14537685,-0.065868676,-0.016313698,-0.011087648,0.04602017,-0.14477667,0.27312115,0.35569528,-0.1327551,-0.29217598,-0.3363131,0.10124163,0.14695925,0.102292724,0.12378926,-0.1420934,-0.49753755,-0.12432179,0.4134662,0.06619943,0.10613456,0.2261857,-0.21002136,0.055869512
SIM-0048-TP,0.12805106,-0.23312965,0.09096492,0.32384136,-0.10017557,-0.43059087,0.04314853,-0.16413684,0.045271352,-0.21053734,0.015242974,0.3068064,-0.006950075,-0.41228777,0.09393179,0.004976716,0.05330671,0.24329913,-0.13126715,-0.07201039,0.05795023,0.3636462,0.35709092,0.25037473,0.50207734,0.05613309,0.3470442,0.46558422,0.17979239,-0.028076857,-0.10853338,0.35413513,0.7388131,0.16287635,0.42813686,-0.29102674,0.40862498,0.04320532,0.21697584,0.33502334,-0.099889666,1.1017168,0.16397807,0.46705812,0.6884733,0.38860473,-0.3069301,0.025675977,-0.4594103,-0.08274718,0.4192233,-0.35279998,-0.20604281,0.4634015,-0.043559145,-0.22342527,0.09730157,-0.117199674,-0.67899275,-0.34011436,0.5142479,0.08203681,0.36592183,-0.25729918,-0.01375876,-0.04222408,-0.13682309,0.05255853,-0.27869156,0.3023712,0.116813965,-0.043525882,0.033319417,-0.07558853,-0.43088353,-0.24766915,-0.045018226,-0.088201605,0.16189621,0.14009115,-0.13996106,-0.23924641,0.1887064,0.04732299,-0.1553979,-0.28549245,-0.16895871,0.097988,0.42170152,-0.05297752,-0.20824872,0.5393016,-0.09297285,-0.19852732,-0.10182692,-0.11427845,0.3176378,-0.4184332,0.14862809,-0.0027394053,-0.13917357,-0.08397955,-0.06267009,0.022019818,-0.1128316,-0.016377103,-0.194336,0.5454809,0.2523172,0.1221404,-0.11095435,0.20536606,0.0748217,0.029762914,-0.13325563,0.06864512,0.42089018,0.020168275,-0.06592056,0.024808623,0.010947023,-0.13678254,-0.18530244,0.19831555,0.3013357,0.5664583,0.11456541,0.02917725,0.22544605,-0.22700277,0.16064443,0.2596921,0.2560558,0.4168198,-0.14960255,-0.12308577,-0.0537889,-0.2788894,0.13460055,0.16878757,0.14038882,0.03734587,0.2514526,0.14379442,-0.1506286,-0.7374861,-0.082708746,0.009763058,0.011838675,-0.044804115,-0.13420467,-0.21170048,-0.2582414,0.1087393,0.27207178,-0.31280842,-0.015322633,0.1971811,-0.047221474,0.1790016,0.26958683,0.09860011,-0.123919316,0.32876483,-0.06686522,-0.066858016,0.128722,-0.075369194,-0.055953067,-0.09343432,-0.04516556,0.049241357,-0.49317378,-0.024480272,-0.44123992,-0.101649374,0.08452784,-0.08186725,0.17573798,0.08690564,-0.5390185,0.2994862,0.062422533,-0.1423065,-0.117449805,-0.5211641,0.054449003,0.16280098,-0.17000246,-0.22623938,0.035131965,0.29866618,0.2727046,0.20723122,0.50503314,0.23108625,0.28916642,0.021770557,-0.086671375,0.28366905
SIM-0049-TP,-0.24526046,0.10594693,-0.15198071,0.08481311,0.0669754,0.04074462,-0.004429479,0.13313337,0.17320044,-0.34972525,-0.011341699,-0.1045209,0.04853226,-0.10403096,0.3187738,-0.017066045,0.24663672,-0.23804219,-0.07018326,-0.1536756,0.51395226,0.11928719,-0.011675835,0.25913137,0.55580807,0.21309555,0.48192626,0.25370228,-0.022677213,0.6285188,0.5778732,0.40557495,0.42625505,0.36364964,0.157388,0.7420335,0.39037937,0.50594234,0.2908265,0.52625054,0.7018221,0.45718804,0.50567317,0.6350328,0.59236854,0.6765678,0.080217175,0.08008127,0.05984217,0.21618831,-0.10793742,0.1326377,0.57435924,0.089738436,-0.29928917,-0.07253894,0.15519781,-0.16764827,-0.2444743,-0.34481654,-0.052071538,0.40292734,-0.13279776,0.21895802,-0.069762036,-0.096818134,0.12923814,-0.3834252,0.41734198,0.13432932,0.26285383,-0.06446951,0.12409682,0.23320131,-0.022677295,-0.21830085,-0.23578122,-0.10570428,0.056745853,-0.040706813,-0.122353524,0.16950612,-0.115265965,-0.14940053,0.23484486,0.13763994,-0.30625683,-0.33271027,-0.27693367,-0.0076563847,0.2946114,0.36184466,0.18762279,0.47822094,0.050406255,0.27725694,-0.14280134,-0.38902605,-0.07716295,-0.031285614,0.6462168,-0.00010828282,-0.25445232,0.24116202,-0.18989666,0.035885043,0.21932147,-0.23290956,0.37936497,0.28170067,0.088319965,0.43792036,-0.09556216,0.1985418,0.069704615,-0.15946122,-0.15194532,0.50776774,0.2648286,0.22237685,-0.15631713,0.17698623,-0.092008285,0.42450976,0.30322647,0.22983165,0.20444265,-0.021946557,0.12179427,0.38533375,0.11666464,-0.21018083,0.3137367,-0.16985698,-0.0073902668,-0.118418396,-0.6522459,0.043818574,0.5431935,0.079996355,0.7408255,-0.03830445,0.055362053,-0.026057608,0.01508319,0.092499904,0.37757486,-0.20971227,0.002178834,0.15393561,0.3200205,-0.53944534,-0.349593,0.010154039,0.27982405,-0.12016392,0.16724071,0.49446726,0.0025869152,-0.057039794,0.11796428,0.04500658,0.063812315,-0.04521558,-0.0642841,-0.25110745,0.15332247,-0.25993815,-0.2042839,-0.2994644,-0.08153793,0.006482333,-0.27492577,-0.06658056,0.04043239,-0.39233014,-0.18986171,0.4511624,-0.17715724,0.17710668,-0.12687564,0.05002697,-0.19932595,-0.4754385,-0.11024726,0.1104576,0.16956909,0.035757683,-0.19434847,0.23006263,-0.18049262,-0.16517963,-0.24505801,-0.10576003,-0.07389533,0.07332934,-0.33822504,-0.11509043,-0.20014647,0.106892
SIM-0050-TP,0.07563452,-0.25737512,0.12306052,-0.013088934,0.19829437,-0.16153355,0.14761116,0.21624625,0.017230451,0.5244602,0.12286929,0.44070113,0.63046235,-0.4182229,0.2879134,0.12908505,0.060851093,-0.16521491,-0.22282654,-0.26328436,1.1158333,0.6818544,0.22021434,0.29685506,0.053729177,0.8577739,0.5713303,0.6873034,0.5606168,0.7969595,0.4607967,0.6338697,0.6285212,0.26993442,0.3792494,0.4842833,0.6402586,0.9071146,0.5889431,0.53808004,0.6375026,0.52074236,0.5543329,0.93898594,0.5042426,0.6254941,-0.16123906,0.31521058,-0.22784913,-0.01797137,0.24562465,-0.21649627,0.2169706,-0.5122704,-0.27298337,-0.023546936,0.60241014,0.036367197,0.041692268,0.2869312,-0.27158803,-0.75833064,0.43346295,0.15116458,-0.111318596,0.014339555,0.263034,-0.032316424,0.03622155,0.5088341,-0.31088814,0.12930293,-0.30550426,0.39080438,0.07327653,-0.17170686,-0.3751432,-0.08754852,0.046406925,0.2896078,-0.27340284,-0.20615524,-0.1242596,-0.19379632,-0.12863831,-0.23629299,0.10428493,-0.12073468,0.0027017961,0.07607606,-0.34485137,0.14840658,0.052363403,0.052621473,-0.03332625,-0.06739445,0.013452038,0.0239259,-0.29504493,0.39382488,-0.17393994,0.016676802,0.29130083,-0.08544447,0.05924375,-0.5478088,-0.49545112,-0.006396017,0.047366776,0.27653155,0.2002894,-0.398012,0.31706652,-0.2976413,0.21569507,-0.11292808,0.6789495,-0.14758725,-0.01850762,0.03957577,-0.060628735,-0.24929203,0.55102557,-0.1526661,-0.16162342,-0.027349811,0.04831223,-0.17121534,0.23837228,0.03818177,0.005023983,0.13952452,-0.21214978,-0.1462587,-0.0055120704,0.2324803,-0.06097007,-0.07927502,-0.52710205,-0.17337915,-0.41263634,-0.3503668,0.0914427,0.8297139,0.048558358,0.08318874,-0.19012627,-0.2621,0.5140356,-0.20134257,-0.49997008,0.06138952,-0.10744118,0.14896348,0.39190555,0.09224909,0.056729086,0.16490413,0.6761759,0.5696261,-0.07899038,0.23745047,0.44652167,0.17335787,-0.016582651,-0.12445814,0.02465583,-0.28495556,0.22383355,0.34773093,-0.09923651,-0.11263433,-0.26403266,0.11673505,-0.0027186002,-0.3608478,0.72872865,-0.44457483,-0.35994765,0.23488031,0.16427489,-0.1785758,-0.19468094,0.1144715,0.094530806,-0.17597581,0.24846606,0.14296485,0.3341204,-0.012455853,0.20254785,-0.057068195,0.13527016,0.089455314,0.21202423,0.12987426,-0.47221163,-0.15663278,0.020793233,0.11659295
SIM-0051-TP,0.20621535,0.13717182,-0.17617291,0.22952925,-0.20226106,0.3158139,0.3324927,-0.0025253787,-0.16200717,-0.1740118,-0.27349883,-0.23065557,-0.04511389,-0.13985574,-0.40247673,-0.120892644,0.023222506,-0.08477805,-0.22372925,-0.5977974,0.78841215,0.49214888,0.58222765,0.54725766,0.6263947,0.56219864,0.52670497,0.69287646,0.7465229,0.84787655,0.294074,0.5644103,0.10070786,0.3817004,0.45280755,0.6872797,0.47260407,0.67025435,0.41577804,0.35762656,0.30151543,0.67473364,0.4074542,-0.10457033,0.6609881,0.2697353,0.048297707,-0.28227788,0.0036829212,-0.7176027,-0.008421503,-0.2187922,-0.3169338,0.19104531,-0.029668655,-0.06102748,-0.18107662,0.22364219,-0.10868397,0.37193498,0.307392,0.35632506,0.24200322,-0.15156688,0.0131124845,-0.05076664,0.20954187,-0.0026490015,-0.060810793,0.4145072,-0.081855625,-0.15610954,-0.10048687,0.2678084,0.046946097,0.114613555,0.058999054,-0.5482246,-0.26720262,-0.06969202,0.07868683,-0.24607643,-0.25378525,-0.078074634,0.33157024,-0.53821665,-0.6628878,0.4338364,-0.38259578,-0.101330616,-0.37519005,-0.075641766,-0.03403148,0.40266666,0.18016872,-0.320781,-0.47699285,0.12491983,-0.12990306,-0.18077579,0.2961958,-0.4391105,-0.09157826,0.1576943,-0.29507613,0.3245263,-0.25291437,-0.017604226,-0.17332724,-0.68502766,-0.10514684,0.1980681,-0.25863436,-0.15705197,-0.12911437,0.13401608,-0.08993693,0.0057919337,0.0090587195,-0.13085735,0.42240572,-0.2563239,0.17574193,0.31895086,-0.03457533,0.015210814,0.13259135,-0.09281418,-0.47402373,-0.06234329,0.41145048,0.14221166,0.0192847,0.18906155,-0.036098924,0.00736879,-0.10780569,0.11937641,-0.1340338,-0.07882031,0.21974294,-0.04857702,0.14131379,0.16198526,-0.019176677,-0.087378666,-0.32993907,-0.27409747,0.15227616,0.14765418,-0.24746394,0.09910221,0.054086108,0.23387799,0.54137266,0.14370655,-0.17269869,0.18584737,-0.26048476,0.55534804,-0.30659747,0.10962941,0.00046742198,-0.103420064,-0.11915093,0.34044906,0.14161271,-0.038088314,0.43304992,-0.029670253,0.1837191,-0.33510047,-0.32174447,0.17743805,0.077015035,0.5366834,-0.17633013,0.1689294,-0.061434377,0.21205711,0.19220099,-0.0068813413,-0.18513432,-0.08480353,-0.27819568,0.091196924,-0.70222175,-0.14527991,0.22602594,0.22004572,-0.4030237,0.14572477,-0.2852952,-0.09457844,0.19149005,-0.24378507,0.35673314,0.0642275,0.115677096,0.26930618
