node_idx,node_label,node_type,gene,NodeDelta,Direction,RewiredDegree,WeightedRewiredDegree,LocalClusteringCoefficient,NodeDeltaScaled,WeightedRewiredDegreeScaled,LocalClusteringScaled,NodeSmokingAssociationScore,NodeSmokingAssociationScoreScaled,NodeSmokingAssociationExposureCol,ExposureNodeScore_smoking_intensity,FinalNodePriorityScore,NodeDeltaRank,WeightedRewiredDegreeRank,LocalClusteringRank,NetworkWeightedNodeScore,StrictNetworkWeightedNodeScore,CancerNodeScore,CombinedNodeScore,IsTopNetworkWeightedGene10pct
162,GENE:G0162,gene,G0162,2.1528217792510986,1,1,0.11387863010168076,0.0,0.5428355140356955,0.10983323863743336,0.0,0.7532832875218142,0.7819598905298109,smoking_intensity,0.7532832875218142,0.6623977022827532,0.17,0.365,0.5,0.6623977022827532,0.17990165048295254,2.1528217792510986,0.6623977022827532,False
137,GENE:G0137,gene,G0137,1.871619701385498,1,1,0.11528632789850235,0.0,0.47038436785683396,0.11119092978554117,0.0,0.8052702366573901,0.8484673026454478,smoking_intensity,0.8052702366573901,0.6594258352511408,0.11,0.38,0.5,0.6594258352511408,0.15685109736072386,1.871619701385498,0.6594258352511408,False
181,GENE:G0181,gene,G0181,1.8732789754867554,1,0,0.0,0.0,0.4708118764704739,0.0,0.0,0.7987074670048339,0.8400714872887074,smoking_intensity,0.7987074670048339,0.6554416818795906,0.115,0.1025,0.5,0.6554416818795906,4.7081187647047386e-07,1.8732789754867554,0.6554416818795906,False
185,GENE:G0185,gene,G0185,1.7591749429702759,1,4,0.5996253341436386,0.0,0.44141320345142104,0.5783244174894316,0.0,0.819450725850577,0.8666085410611337,smoking_intensity,0.819450725850577,0.6540108722562774,0.095,0.95,0.5,0.6540108722562774,0.33568434202176173,1.7591749429702759,0.6540108722562774,False
197,GENE:G0197,gene,G0197,1.9390196800231934,1,2,0.25815390050411224,0.0,0.4877498359280397,0.24898331613170596,0.0,0.781816001936479,0.8184620709406112,smoking_intensity,0.781816001936479,0.6531059534343254,0.125,0.61,0.5,0.6531059534343254,0.24337852538609048,1.9390196800231934,0.6531059534343254,False
130,GENE:G0130,gene,G0130,1.715695858001709,1,1,0.09288597106933594,0.0,0.43021090521560795,0.08958631674282436,0.0,0.8216096930633806,0.8693705289168092,smoking_intensity,0.8216096930633806,0.6497907170662086,0.085,0.215,0.5,0.6497907170662086,0.12876631151535164,1.715695858001709,0.6497907170662086,False
183,GENE:G0183,gene,G0183,1.9499425888061523,1,1,0.09055160731077194,0.0,0.4905641012668285,0.08733487824613707,0.0,0.7610972768090634,0.7919564033938177,smoking_intensity,0.7610972768090634,0.641260252330323,0.135,0.21,0.5,0.641260252330323,0.14497383370504652,1.9499425888061523,0.641260252330323,False
118,GENE:G0118,gene,G0118,1.9468873739242554,1,3,0.335995689034462,0.0,0.48977693133659084,0.3240598755176477,0.0,0.7523878068028673,0.7808142932942183,smoking_intensity,0.7523878068028673,0.6352956123154045,0.13,0.69,0.5,0.6352956123154045,0.27881167548346286,1.9468873739242554,0.6352956123154045,False
173,GENE:G0173,gene,G0173,1.6776366233825684,1,0,0.0,0.0,0.4204050204519653,0.0,0.0,0.7974071799334864,0.8384080173301758,smoking_intensity,0.7974071799334864,0.6294065188910706,0.08,0.1025,0.5,0.6294065188910706,4.204050204519653e-07,1.6776366233825684,0.6294065188910706,False
148,GENE:G0148,gene,G0148,1.6671898365020752,1,1,0.09397650510072708,0.0,0.41771342695762503,0.09063811095922017,0.0,0.7881334344057621,0.8265440240410248,smoking_intensity,0.7881334344057621,0.6221287254993249,0.075,0.2275,0.5,0.6221287254993249,0.12575748928714153,1.6671898365020752,0.6221287254993249,False
126,GENE:G0126,gene,G0126,1.7786705493927002,1,2,0.24156604707241058,0.0,0.4464362069849572,0.23298472479968776,0.0,0.7311661404497417,0.7536652081219549,smoking_intensity,0.7311661404497417,0.600050707553456,0.1,0.58,0.5,0.600050707553456,0.21548802152643293,1.7786705493927002,0.600050707553456,False
169,GENE:G0169,gene,G0169,1.716672658920288,1,2,0.22752482444047928,0.0,0.4304625759951299,0.21944229849268673,0.0,0.7421081788237232,0.7676634647541276,smoking_intensity,0.7421081788237232,0.5990630203746288,0.09,0.555,0.5,0.5990630203746288,0.20164876757134995,1.716672658920288,0.5990630203746288,False
161,GENE:G0161,gene,G0161,1.5600810050964355,1,0,0.0,0.0,0.39011705334574165,0.0,0.0,0.7710334327316251,0.8046678247750508,smoking_intensity,0.7710334327316251,0.5973924390603962,0.06,0.1025,0.5,0.5973924390603962,3.9011705334574165e-07,1.5600810050964355,0.5973924390603962,False
187,GENE:G0187,gene,G0187,1.589931607246399,1,1,0.10584905743598938,0.0,0.39780800056885457,0.10208890618489118,0.0,0.761428482006482,0.7923801174398587,smoking_intensity,0.761428482006482,0.5950940590043566,0.07,0.335,0.5,0.5950940590043566,0.12710504495640423,1.589931607246399,0.5950940590043566,False
159,GENE:G0159,gene,G0159,1.5819423198699951,1,2,0.33292700350284576,0.0,0.39574957684749995,0.3211002010818356,0.0,0.7506336459424644,0.778570178161482,smoking_intensity,0.7506336459424644,0.587159877504491,0.065,0.685,0.5,0.587159877504491,0.2242542838330214,1.5819423198699951,0.587159877504491,False
15,GENE:G0015,gene,G0015,2.0072226524353027,1,0,0.0,0.0,0.5053221937198776,0.0,0.0,0.6622386588091562,0.6654856072069562,smoking_intensity,0.6622386588091562,0.5854039004634168,0.14,0.1025,0.5,0.5854039004634168,5.053221937198776e-07,2.0072226524353027,0.5854039004634168,False
128,GENE:G0128,gene,G0128,1.5410284996032715,1,1,0.10740454494953156,0.0,0.3852082138697455,0.10358913701063857,0.0,0.741543903302195,0.7669415815645761,smoking_intensity,0.741543903302195,0.5760748977171608,0.055,0.34,0.5,0.5760748977171608,0.12398028964179672,1.5410284996032715,0.5760748977171608,False
170,GENE:G0170,gene,G0170,1.286958932876587,1,2,0.3393760323524475,0.0,0.3197477042667087,0.32732013649891567,0.0,0.7655133461079797,0.7976059240076991,smoking_intensity,0.7655133461079797,0.5586768141372039,0.025,0.7,0.5,0.5586768141372039,0.18293373299988971,1.286958932876587,0.5586768141372039,False
113,GENE:G0113,gene,G0113,1.3391560316085815,1,0,0.0,0.0,0.3331961811024726,0.0,0.0,0.752289671929558,0.7806887483916874,smoking_intensity,0.752289671929558,0.55694246474708,0.035,0.1025,0.5,0.55694246474708,3.331961811024726e-07,1.3391560316085815,0.55694246474708,False
179,GENE:G0179,gene,G0179,1.2985115051269531,1,3,0.3911903500556946,0.0,0.3227242011233684,0.37729381739106516,0.0,0.7499221681109725,0.7776599776181345,smoking_intensity,0.7499221681109725,0.5501920893707515,0.03,0.79,0.5,0.5501920893707515,0.19823091185598363,1.2985115051269531,0.5501920893707515,False
147,GENE:G0147,gene,G0147,1.3620905876159668,1,3,0.37358905375003815,0.0,0.3391052230357706,0.36031778443614465,0.0,0.7346131278747291,0.7580749728233456,smoking_intensity,0.7346131278747291,0.5485900979295582,0.04,0.75,0.5,0.5485900979295582,0.20355291598107547,1.3620905876159668,0.5485900979295582,False
178,GENE:G0178,gene,G0178,1.4740447998046875,1,2,0.2891140729188919,0.0,0.3679499991988437,0.2788436683510148,0.0,0.6717086740834989,0.6776006903011683,smoking_intensity,0.6717086740834989,0.522775344750006,0.045,0.64,0.5,0.522775344750006,0.1942983891560065,1.4740447998046875,0.522775344750006,False
106,GENE:G0106,gene,G0106,0.7745535373687744,1,1,0.10308989882469177,0.0,0.18772749127768038,0.09942776312475257,0.0,0.7565830726368378,0.7861813378774055,smoking_intensity,0.7565830726368378,0.48695441457754296,0.015,0.31,0.5,0.48695441457754296,0.059194548303283044,0.7745535373687744,0.48695441457754296,False
157,GENE:G0157,gene,G0157,1.0375689268112183,1,4,0.5369577780365944,0.0,0.25549287399612647,0.5178830454902777,0.0,0.6941692932121538,0.7063347798678818,smoking_intensity,0.6941692932121538,0.48091382693200413,0.02,0.925,0.5,0.48091382693200413,0.18386312543202749,1.0375689268112183,0.48091382693200413,False
176,GENE:G0176,gene,G0176,1.5280886888504028,1,0,0.0,0.0,0.38187429782083576,0.0,0.0,0.45161668696917523,0.39603486015044626,smoking_intensity,0.45161668696917523,0.388954578985641,0.05,0.1025,0.5,0.388954578985641,3.8187429782083574e-07,1.5280886888504028,0.388954578985641,False
184,GENE:G0184,gene,G0184,0.40245693922042847,1,0,0.0,0.0,0.09185755592824175,0.0,0.0,0.6557372234524181,0.6571682574142972,smoking_intensity,0.6557372234524181,0.37451290667126946,0.005,0.1025,0.5,0.37451290667126946,9.185755592824176e-08,0.40245693922042847,0.37451290667126946,False
149,GENE:G0149,gene,G0149,0.6013842225074768,1,2,0.19147410988807678,0.0,0.14311076781696097,0.18467223907988412,0.0,0.6001683514410546,0.5860784563562899,smoking_intensity,0.6001683514410546,0.3645946120866254,0.01,0.49,0.5,0.3645946120866254,0.06149971727304741,0.6013842225074768,0.3645946120866254,False
200,CpG:cg_dummy,CpG,,0.045933447778224945,1,0,0.0,0.0,0.0,0.0,0.0,0.14204752053162814,0.0,smoking_intensity,0.14204752053162814,0.0,0.0,0.1025,0.5,0.0,0.0,0.045933447778224945,0.0,False
